geo_id,name,median_rent,median_income,total_renters,pct_burdened,tract,county,rent_to_income
1400000US17031530200,Census Tract 5302; Cook County; Illinois,1338.0,43800.0,630,51.7,5302,Cook County,36.7
1400000US17031530300,Census Tract 5303; Cook County; Illinois,1613.0,69177.0,493,53.8,5303,Cook County,28.0
1400000US17031530400,Census Tract 5304; Cook County; Illinois,1266.0,63750.0,243,70.0,5304,Cook County,23.8
1400000US17031530501,Census Tract 5305.01; Cook County; Illinois,1488.0,44292.0,967,70.4,5305.01,Cook County,40.3
1400000US17031530503,Census Tract 5305.03; Cook County; Illinois,1594.0,52857.0,371,67.1,5305.03,Cook County,36.2
1400000US17031530600,Census Tract 5306; Cook County; Illinois,990.0,66974.0,435,42.3,5306,Cook County,17.7
1400000US17031540101,Census Tract 5401.01; Cook County; Illinois,636.0,13585.0,1519,40.8,5401.01,Cook County,56.2
1400000US17031540102,Census Tract 5401.02; Cook County; Illinois,673.0,21107.0,1029,46.3,5401.02,Cook County,38.3
1400000US17031550100,Census Tract 5501; Cook County; Illinois,1278.0,54605.0,1138,40.0,5501,Cook County,28.1
1400000US17031550200,Census Tract 5502; Cook County; Illinois,1151.0,78357.0,61,26.2,5502,Cook County,17.6
1400000US17031560100,Census Tract 5601; Cook County; Illinois,1083.0,74318.0,62,75.8,5601,Cook County,17.5
1400000US17031560200,Census Tract 5602; Cook County; Illinois,1438.0,58158.0,55,43.6,5602,Cook County,29.7
1400000US17031560300,Census Tract 5603; Cook County; Illinois,2021.0,75473.0,92,55.4,5603,Cook County,32.1
1400000US17031560700,Census Tract 5607; Cook County; Illinois,1155.0,89844.0,506,23.5,5607,Cook County,15.4
1400000US17031560800,Census Tract 5608; Cook County; Illinois,1249.0,110417.0,533,37.1,5608,Cook County,13.6
1400000US17031561000,Census Tract 5610; Cook County; Illinois,1193.0,89278.0,278,66.2,5610,Cook County,16.0
1400000US17031561100,Census Tract 5611; Cook County; Illinois,1436.0,103878.0,106,77.4,5611,Cook County,16.6
1400000US17031570100,Census Tract 5701; Cook County; Illinois,933.0,76490.0,82,2.4,5701,Cook County,14.6
1400000US17031570300,Census Tract 5703; Cook County; Illinois,1112.0,57303.0,572,73.4,5703,Cook County,23.3
1400000US17031570400,Census Tract 5704; Cook County; Illinois,1271.0,73475.0,358,40.5,5704,Cook County,20.8
1400000US17031570500,Census Tract 5705; Cook County; Illinois,1122.0,81422.0,246,25.6,5705,Cook County,16.5
1400000US17031580100,Census Tract 5801; Cook County; Illinois,1091.0,40929.0,298,41.3,5801,Cook County,32.0
1400000US17031580200,Census Tract 5802; Cook County; Illinois,1181.0,38896.0,518,66.2,5802,Cook County,36.4
1400000US17031580300,Census Tract 5803; Cook County; Illinois,1074.0,82240.0,186,73.1,5803,Cook County,15.7
1400000US17031580400,Census Tract 5804; Cook County; Illinois,1159.0,58889.0,792,38.1,5804,Cook County,23.6
1400000US17031580501,Census Tract 5805.01; Cook County; Illinois,1154.0,74667.0,962,42.1,5805.01,Cook County,18.5
1400000US17031580502,Census Tract 5805.02; Cook County; Illinois,1139.0,62552.0,656,38.3,5805.02,Cook County,21.9
1400000US17031580600,Census Tract 5806; Cook County; Illinois,1107.0,78798.0,452,24.6,5806,Cook County,16.9
1400000US17031580700,Census Tract 5807; Cook County; Illinois,1100.0,61616.0,1005,30.6,5807,Cook County,21.4
1400000US17031580800,Census Tract 5808; Cook County; Illinois,1059.0,62273.0,308,22.4,5808,Cook County,20.4
1400000US17031590500,Census Tract 5905; Cook County; Illinois,1561.0,71042.0,357,56.3,5905,Cook County,26.4
1400000US17031590600,Census Tract 5906; Cook County; Illinois,1046.0,95114.0,457,52.3,5906,Cook County,13.2
1400000US17031590700,Census Tract 5907; Cook County; Illinois,1317.0,72355.0,249,82.3,5907,Cook County,21.8
1400000US17031600400,Census Tract 6004; Cook County; Illinois,1217.0,66964.0,849,49.1,6004,Cook County,21.8
1400000US17031600600,Census Tract 6006; Cook County; Illinois,1565.0,65759.0,466,43.3,6006,Cook County,28.6
1400000US17031600700,Census Tract 6007; Cook County; Illinois,1551.0,71382.0,666,26.7,6007,Cook County,26.1
1400000US17031600900,Census Tract 6009; Cook County; Illinois,1278.0,54107.0,1140,61.6,6009,Cook County,28.3
1400000US17031610300,Census Tract 6103; Cook County; Illinois,978.0,44870.0,1218,31.0,6103,Cook County,26.2
1400000US17031610400,Census Tract 6104; Cook County; Illinois,1088.0,50313.0,389,47.0,6104,Cook County,25.9
1400000US17031610800,Census Tract 6108; Cook County; Illinois,1368.0,108750.0,228,28.1,6108,Cook County,15.1
1400000US17031611300,Census Tract 6113; Cook County; Illinois,1131.0,48484.0,847,63.9,6113,Cook County,28.0
1400000US17031611400,Census Tract 6114; Cook County; Illinois,1076.0,36724.0,808,66.8,6114,Cook County,35.2
1400000US17031611500,Census Tract 6115; Cook County; Illinois,933.0,55647.0,532,47.2,6115,Cook County,20.1
1400000US17031611600,Census Tract 6116; Cook County; Illinois,1106.0,81288.0,240,17.1,6116,Cook County,16.3
1400000US17031611800,Census Tract 6118; Cook County; Illinois,995.0,51875.0,312,43.3,6118,Cook County,23.0
1400000US17031611900,Census Tract 6119; Cook County; Illinois,1166.0,47724.0,385,20.5,6119,Cook County,29.3
1400000US17031612000,Census Tract 6120; Cook County; Illinois,1066.0,56667.0,275,64.0,6120,Cook County,22.6
1400000US17031612100,Census Tract 6121; Cook County; Illinois,1042.0,26250.0,314,60.5,6121,Cook County,47.6
1400000US17031612200,Census Tract 6122; Cook County; Illinois,1080.0,60256.0,838,57.8,6122,Cook County,21.5
1400000US17031620100,Census Tract 6201; Cook County; Illinois,1519.0,113750.0,156,66.0,6201,Cook County,16.0
1400000US17031620200,Census Tract 6202; Cook County; Illinois,1111.0,63750.0,289,68.9,6202,Cook County,20.9
1400000US17031620300,Census Tract 6203; Cook County; Illinois,1161.0,73804.0,643,51.9,6203,Cook County,18.9
1400000US17031620400,Census Tract 6204; Cook County; Illinois,1351.0,56798.0,492,68.7,6204,Cook County,28.5
1400000US17031630300,Census Tract 6303; Cook County; Illinois,1106.0,63835.0,625,66.4,6303,Cook County,20.8
1400000US17031630400,Census Tract 6304; Cook County; Illinois,1088.0,64736.0,667,47.2,6304,Cook County,20.2
1400000US17031630500,Census Tract 6305; Cook County; Illinois,958.0,54846.0,750,33.7,6305,Cook County,21.0
1400000US17031630600,Census Tract 6306; Cook County; Illinois,1090.0,61611.0,394,37.8,6306,Cook County,21.2
1400000US17031630800,Census Tract 6308; Cook County; Illinois,1004.0,75699.0,578,38.2,6308,Cook County,15.9
1400000US17031630900,Census Tract 6309; Cook County; Illinois,1064.0,52873.0,824,33.1,6309,Cook County,24.1
1400000US17031640100,Census Tract 6401; Cook County; Illinois,1125.0,57411.0,179,50.8,6401,Cook County,23.5
1400000US17031640300,Census Tract 6403; Cook County; Illinois,1935.0,92568.0,642,51.6,6403,Cook County,25.1
1400000US17031640400,Census Tract 6404; Cook County; Illinois,1474.0,100192.0,102,76.5,6404,Cook County,17.7
1400000US17031640500,Census Tract 6405; Cook County; Illinois,1184.0,72549.0,371,55.0,6405,Cook County,19.6
1400000US17031640600,Census Tract 6406; Cook County; Illinois,1188.0,75461.0,626,30.4,6406,Cook County,18.9
1400000US17031640700,Census Tract 6407; Cook County; Illinois,1498.0,77691.0,304,83.9,6407,Cook County,23.1
1400000US17031640800,Census Tract 6408; Cook County; Illinois,1340.0,51833.0,181,64.1,6408,Cook County,31.0
1400000US17031650100,Census Tract 6501; Cook County; Illinois,1155.0,68476.0,427,60.2,6501,Cook County,20.2
1400000US17031650200,Census Tract 6502; Cook County; Illinois,1326.0,80335.0,628,62.3,6502,Cook County,19.8
1400000US17031650301,Census Tract 6503.01; Cook County; Illinois,1250.0,54770.0,334,75.4,6503.01,Cook County,27.4
1400000US17031650302,Census Tract 6503.02; Cook County; Illinois,1059.0,65722.0,264,20.1,6503.02,Cook County,19.3
1400000US17031650400,Census Tract 6504; Cook County; Illinois,1607.0,76500.0,351,45.3,6504,Cook County,25.2
1400000US17031650500,Census Tract 6505; Cook County; Illinois,1130.0,65833.0,258,63.6,6505,Cook County,20.6
1400000US17031660301,Census Tract 6603.01; Cook County; Illinois,1073.0,26538.0,500,85.6,6603.01,Cook County,48.5
1400000US17031660302,Census Tract 6603.02; Cook County; Illinois,1551.0,55430.0,716,70.3,6603.02,Cook County,33.6
1400000US17031660400,Census Tract 6604; Cook County; Illinois,1021.0,47804.0,760,72.0,6604,Cook County,25.6
1400000US17031660500,Census Tract 6605; Cook County; Illinois,1140.0,72238.0,649,46.1,6605,Cook County,18.9
1400000US17031660600,Census Tract 6606; Cook County; Illinois,1291.0,45738.0,1179,51.7,6606,Cook County,33.9
1400000US17031660700,Census Tract 6607; Cook County; Illinois,1120.0,29577.0,311,74.0,6607,Cook County,45.4
1400000US17031660800,Census Tract 6608; Cook County; Illinois,1184.0,47248.0,1205,61.1,6608,Cook County,30.1
1400000US17031660900,Census Tract 6609; Cook County; Illinois,1194.0,43137.0,927,55.6,6609,Cook County,33.2
1400000US17031661000,Census Tract 6610; Cook County; Illinois,1192.0,54665.0,649,58.9,6610,Cook County,26.2
1400000US17031661100,Census Tract 6611; Cook County; Illinois,1443.0,78587.0,212,37.3,6611,Cook County,22.0
1400000US17031670100,Census Tract 6701; Cook County; Illinois,990.0,22697.0,234,69.7,6701,Cook County,52.3
1400000US17031670200,Census Tract 6702; Cook County; Illinois,1281.0,56563.0,246,17.1,6702,Cook County,27.2
1400000US17031670300,Census Tract 6703; Cook County; Illinois,992.0,30000.0,357,51.3,6703,Cook County,39.7
1400000US17031670400,Census Tract 6704; Cook County; Illinois,1274.0,44543.0,335,73.4,6704,Cook County,34.3
1400000US17031670500,Census Tract 6705; Cook County; Illinois,1218.0,35188.0,197,56.3,6705,Cook County,41.5
1400000US17031670600,Census Tract 6706; Cook County; Illinois,1694.0,53472.0,70,41.4,6706,Cook County,38.0
1400000US17031670700,Census Tract 6707; Cook County; Illinois,1039.0,43160.0,98,81.6,6707,Cook County,28.9
1400000US17031670800,Census Tract 6708; Cook County; Illinois,1203.0,55850.0,208,68.3,6708,Cook County,25.8
1400000US17031670900,Census Tract 6709; Cook County; Illinois,974.0,30962.0,176,42.6,6709,Cook County,37.7
1400000US17031671100,Census Tract 6711; Cook County; Illinois,1158.0,17139.0,306,84.3,6711,Cook County,81.1
1400000US17031671200,Census Tract 6712; Cook County; Illinois,1018.0,39815.0,144,79.9,6712,Cook County,30.7
1400000US17031671300,Census Tract 6713; Cook County; Illinois,1449.0,38980.0,150,81.3,6713,Cook County,44.6
1400000US17031671500,Census Tract 6715; Cook County; Illinois,1300.0,63125.0,432,49.5,6715,Cook County,24.7
1400000US17031671600,Census Tract 6716; Cook County; Illinois,1101.0,45286.0,433,75.3,6716,Cook County,29.2
1400000US17031671800,Census Tract 6718; Cook County; Illinois,1375.0,52535.0,171,58.5,6718,Cook County,31.4
1400000US17031671900,Census Tract 6719; Cook County; Illinois,1445.0,37143.0,142,73.2,6719,Cook County,46.7
1400000US17031672000,Census Tract 6720; Cook County; Illinois,1413.0,43846.0,487,72.3,6720,Cook County,38.7
1400000US17031680500,Census Tract 6805; Cook County; Illinois,1156.0,46250.0,202,26.2,6805,Cook County,30.0
1400000US17031680600,Census Tract 6806; Cook County; Illinois,1246.0,55655.0,306,37.3,6806,Cook County,26.9
1400000US17031680900,Census Tract 6809; Cook County; Illinois,1069.0,22865.0,1620,45.9,6809,Cook County,56.1
1400000US17031681000,Census Tract 6810; Cook County; Illinois,1078.0,30556.0,824,63.0,6810,Cook County,42.3
1400000US17031681100,Census Tract 6811; Cook County; Illinois,1203.0,28827.0,445,77.3,6811,Cook County,50.1
1400000US17031681200,Census Tract 6812; Cook County; Illinois,880.0,25703.0,691,54.0,6812,Cook County,41.1
1400000US17031681300,Census Tract 6813; Cook County; Illinois,1306.0,24113.0,568,78.2,6813,Cook County,65.0
1400000US17031681400,Census Tract 6814; Cook County; Illinois,1627.0,50170.0,175,60.6,6814,Cook County,38.9
1400000US17031690300,Census Tract 6903; Cook County; Illinois,957.0,33986.0,620,41.6,6903,Cook County,33.8
1400000US17031690400,Census Tract 6904; Cook County; Illinois,1238.0,44878.0,1080,60.5,6904,Cook County,33.1
1400000US17031690500,Census Tract 6905; Cook County; Illinois,762.0,60104.0,74,74.3,6905,Cook County,15.2
1400000US17031690900,Census Tract 6909; Cook County; Illinois,1212.0,34330.0,1043,62.1,6909,Cook County,42.4
1400000US17031691000,Census Tract 6910; Cook County; Illinois,1165.0,77612.0,537,71.1,6910,Cook County,18.0
1400000US17031691200,Census Tract 6912; Cook County; Illinois,1109.0,30054.0,582,65.1,6912,Cook County,44.3
1400000US17031691300,Census Tract 6913; Cook County; Illinois,1015.0,64940.0,474,59.1,6913,Cook County,18.8
1400000US17031691400,Census Tract 6914; Cook County; Illinois,1243.0,31830.0,851,69.1,6914,Cook County,46.9
1400000US17031691500,Census Tract 6915; Cook County; Illinois,992.0,22846.0,682,54.0,6915,Cook County,52.1
1400000US17031700100,Census Tract 7001; Cook County; Illinois,1101.0,81091.0,190,48.4,7001,Cook County,16.3
1400000US17031700200,Census Tract 7002; Cook County; Illinois,1243.0,82451.0,252,76.6,7002,Cook County,18.1
1400000US17031700301,Census Tract 7003.01; Cook County; Illinois,1463.0,95654.0,205,40.5,7003.01,Cook County,18.4
1400000US17031700302,Census Tract 7003.02; Cook County; Illinois,1371.0,91693.0,67,17.9,7003.02,Cook County,17.9
1400000US17031700401,Census Tract 7004.01; Cook County; Illinois,1304.0,87824.0,278,70.1,7004.01,Cook County,17.8
1400000US17031700501,Census Tract 7005.01; Cook County; Illinois,1413.0,66300.0,700,55.7,7005.01,Cook County,25.6
1400000US17031700502,Census Tract 7005.02; Cook County; Illinois,1461.0,83125.0,277,81.6,7005.02,Cook County,21.1
1400000US17031710100,Census Tract 7101; Cook County; Illinois,804.0,30795.0,312,32.7,7101,Cook County,31.3
1400000US17031710200,Census Tract 7102; Cook County; Illinois,1001.0,37587.0,1167,65.2,7102,Cook County,32.0
1400000US17031710300,Census Tract 7103; Cook County; Illinois,1061.0,55536.0,289,42.9,7103,Cook County,22.9
1400000US17031710400,Census Tract 7104; Cook County; Illinois,1184.0,46727.0,935,63.5,7104,Cook County,30.4
1400000US17031710500,Census Tract 7105; Cook County; Illinois,1124.0,38456.0,911,68.5,7105,Cook County,35.1
1400000US17031710600,Census Tract 7106; Cook County; Illinois,1106.0,52500.0,539,50.5,7106,Cook County,25.3
1400000US17031710700,Census Tract 7107; Cook County; Illinois,1137.0,35946.0,837,50.9,7107,Cook County,38.0
1400000US17031710800,Census Tract 7108; Cook County; Illinois,1099.0,40191.0,1144,51.1,7108,Cook County,32.8
1400000US17031710900,Census Tract 7109; Cook County; Illinois,1060.0,54125.0,337,46.3,7109,Cook County,23.5
1400000US17031711000,Census Tract 7110; Cook County; Illinois,1089.0,51010.0,710,45.8,7110,Cook County,25.6
1400000US17031711100,Census Tract 7111; Cook County; Illinois,941.0,50139.0,383,39.7,7111,Cook County,22.5
1400000US17031711200,Census Tract 7112; Cook County; Illinois,1087.0,62872.0,470,50.9,7112,Cook County,20.7
1400000US17031711300,Census Tract 7113; Cook County; Illinois,1001.0,67478.0,262,44.7,7113,Cook County,17.8
1400000US17031711400,Census Tract 7114; Cook County; Illinois,1133.0,64615.0,305,73.1,7114,Cook County,21.0
1400000US17031720200,Census Tract 7202; Cook County; Illinois,1224.0,125600.0,255,27.5,7202,Cook County,11.7
1400000US17031720300,Census Tract 7203; Cook County; Illinois,1194.0,153048.0,170,24.1,7203,Cook County,9.4
1400000US17031720400,Census Tract 7204; Cook County; Illinois,1830.0,124625.0,33,93.9,7204,Cook County,17.6
1400000US17031720500,Census Tract 7205; Cook County; Illinois,1750.0,120789.0,50,30.0,7205,Cook County,17.4
1400000US17031720600,Census Tract 7206; Cook County; Illinois,1483.0,160489.0,33,21.2,7206,Cook County,11.1
1400000US17031720700,Census Tract 7207; Cook County; Illinois,1253.0,87188.0,566,55.7,7207,Cook County,17.2
1400000US17031730100,Census Tract 7301; Cook County; Illinois,1300.0,70000.0,137,55.5,7301,Cook County,22.3
1400000US17031730201,Census Tract 7302.01; Cook County; Illinois,1151.0,39734.0,1227,68.3,7302.01,Cook County,34.8
1400000US17031730202,Census Tract 7302.02; Cook County; Illinois,2201.0,79824.0,243,64.6,7302.02,Cook County,33.1
1400000US17031730400,Census Tract 7304; Cook County; Illinois,1218.0,82642.0,306,59.8,7304,Cook County,17.7
1400000US17031730500,Census Tract 7305; Cook County; Illinois,680.0,70082.0,102,66.7,7305,Cook County,11.6
1400000US17031730600,Census Tract 7306; Cook County; Illinois,1904.0,72583.0,332,28.9,7306,Cook County,31.5
1400000US17031730700,Census Tract 7307; Cook County; Illinois,1655.0,54167.0,143,66.4,7307,Cook County,36.7
1400000US17031740100,Census Tract 7401; Cook County; Illinois,1049.0,107500.0,139,28.8,7401,Cook County,11.7
1400000US17031740200,Census Tract 7402; Cook County; Illinois,2250.0,129207.0,296,15.9,7402,Cook County,20.9
1400000US17031740300,Census Tract 7403; Cook County; Illinois,1746.0,118717.0,183,65.0,7403,Cook County,17.6
1400000US17031740400,Census Tract 7404; Cook County; Illinois,1405.0,89250.0,521,32.6,7404,Cook County,18.9
1400000US17031750100,Census Tract 7501; Cook County; Illinois,1253.0,54443.0,369,78.9,7501,Cook County,27.6
1400000US17031750200,Census Tract 7502; Cook County; Illinois,1607.0,87273.0,511,50.7,7502,Cook County,22.1
1400000US17031750300,Census Tract 7503; Cook County; Illinois,2061.0,102689.0,309,52.4,7503,Cook County,24.1
1400000US17031750400,Census Tract 7504; Cook County; Illinois,1333.0,113088.0,259,21.6,7504,Cook County,14.1
1400000US17031750500,Census Tract 7505; Cook County; Illinois,1936.0,62500.0,666,62.8,7505,Cook County,37.2
1400000US17031750600,Census Tract 7506; Cook County; Illinois,1241.0,45682.0,312,67.3,7506,Cook County,32.6
1400000US17031760801,Census Tract 7608.01; Cook County; Illinois,1497.0,78618.0,1820,29.3,7608.01,Cook County,22.8
1400000US17031760802,Census Tract 7608.02; Cook County; Illinois,1357.0,92069.0,143,46.9,7608.02,Cook County,17.7
1400000US17031760803,Census Tract 7608.03; Cook County; Illinois,1404.0,80625.0,1850,34.5,7608.03,Cook County,20.9
1400000US17031770201,Census Tract 7702.01; Cook County; Illinois,1606.0,90726.0,1333,49.7,7702.01,Cook County,21.2
1400000US17031770202,Census Tract 7702.02; Cook County; Illinois,2532.0,90096.0,225,72.4,7702.02,Cook County,33.7
1400000US17031770300,Census Tract 7703; Cook County; Illinois,1701.0,76782.0,928,55.3,7703,Cook County,26.6
1400000US17031770400,Census Tract 7704; Cook County; Illinois,1346.0,85745.0,590,29.3,7704,Cook County,18.8
1400000US17031770500,Census Tract 7705; Cook County; Illinois,1415.0,75096.0,218,32.6,7705,Cook County,22.6
1400000US17031770601,Census Tract 7706.01; Cook County; Illinois,1239.0,85491.0,137,0.0,7706.01,Cook County,17.4
1400000US17031770602,Census Tract 7706.02; Cook County; Illinois,1188.0,85089.0,665,34.3,7706.02,Cook County,16.8
1400000US17031770700,Census Tract 7707; Cook County; Illinois,1040.0,77821.0,796,21.6,7707,Cook County,16.0
1400000US17031770800,Census Tract 7708; Cook County; Illinois,1186.0,88079.0,447,58.6,7708,Cook County,16.2
1400000US17031770901,Census Tract 7709.01; Cook County; Illinois,1221.0,87996.0,379,25.6,7709.01,Cook County,16.7
1400000US17031770902,Census Tract 7709.02; Cook County; Illinois,1391.0,77656.0,551,49.9,7709.02,Cook County,21.5
1400000US17031800200,Census Tract 8002; Cook County; Illinois,2178.0,248893.0,223,38.6,8002,Cook County,10.5
1400000US17031800800,Census Tract 8008; Cook County; Illinois,1806.0,121111.0,142,33.1,8008,Cook County,17.9
1400000US17031801000,Census Tract 8010; Cook County; Illinois,1821.0,163542.0,385,43.4,8010,Cook County,13.4
1400000US17031801100,Census Tract 8011; Cook County; Illinois,1965.0,235511.0,144,31.9,8011,Cook County,10.0
1400000US17031801200,Census Tract 8012; Cook County; Illinois,2382.0,203750.0,59,28.8,8012,Cook County,14.0
1400000US17031801300,Census Tract 8013; Cook County; Illinois,1039.0,190313.0,416,54.3,8013,Cook County,6.6
1400000US17031801400,Census Tract 8014; Cook County; Illinois,2433.0,169318.0,50,40.0,8014,Cook County,17.2
1400000US17031801500,Census Tract 8015; Cook County; Illinois,2174.0,154083.0,424,57.1,8015,Cook County,16.9
1400000US17031801601,Census Tract 8016.01; Cook County; Illinois,2691.0,105313.0,622,68.5,8016.01,Cook County,30.7
1400000US17031801603,Census Tract 8016.03; Cook County; Illinois,1487.0,79200.0,789,54.1,8016.03,Cook County,22.5
1400000US17031801606,Census Tract 8016.06; Cook County; Illinois,2145.0,151776.0,346,38.7,8016.06,Cook County,17.0
1400000US17031801607,Census Tract 8016.07; Cook County; Illinois,1550.0,155714.0,411,45.0,8016.07,Cook County,11.9
1400000US17031801608,Census Tract 8016.08; Cook County; Illinois,3338.0,145417.0,494,58.7,8016.08,Cook County,27.5
1400000US17031801701,Census Tract 8017.01; Cook County; Illinois,1908.0,237695.0,31,0.0,8017.01,Cook County,9.6
1400000US17031801702,Census Tract 8017.02; Cook County; Illinois,2886.0,177394.0,338,30.2,8017.02,Cook County,19.5
1400000US17031801800,Census Tract 8018; Cook County; Illinois,2314.0,179485.0,293,42.7,8018,Cook County,15.5
1400000US17031801901,Census Tract 8019.01; Cook County; Illinois,2305.0,99345.0,331,48.3,8019.01,Cook County,27.8
1400000US17031802002,Census Tract 8020.02; Cook County; Illinois,1622.0,133152.0,121,86.8,8020.02,Cook County,14.6
1400000US17031802003,Census Tract 8020.03; Cook County; Illinois,1413.0,175288.0,111,54.1,8020.03,Cook County,9.7
1400000US17031802004,Census Tract 8020.04; Cook County; Illinois,1411.0,47134.0,883,73.4,8020.04,Cook County,35.9
1400000US17031802100,Census Tract 8021; Cook County; Illinois,997.0,180739.0,234,52.6,8021,Cook County,6.6
1400000US17031802200,Census Tract 8022; Cook County; Illinois,2349.0,177813.0,423,40.2,8022,Cook County,15.9
1400000US17031802300,Census Tract 8023; Cook County; Illinois,2252.0,111071.0,1288,60.8,8023,Cook County,24.3
1400000US17031802402,Census Tract 8024.02; Cook County; Illinois,1398.0,78942.0,689,55.6,8024.02,Cook County,21.3
1400000US17031802403,Census Tract 8024.03; Cook County; Illinois,1951.0,87525.0,195,22.1,8024.03,Cook County,26.7
1400000US17031802404,Census Tract 8024.04; Cook County; Illinois,1921.0,81371.0,1136,43.2,8024.04,Cook County,28.3
1400000US17031802503,Census Tract 8025.03; Cook County; Illinois,1834.0,106076.0,505,17.0,8025.03,Cook County,20.7
1400000US17031802504,Census Tract 8025.04; Cook County; Illinois,2156.0,100313.0,180,44.4,8025.04,Cook County,25.8
1400000US17031802505,Census Tract 8025.05; Cook County; Illinois,1432.0,79886.0,1682,43.3,8025.05,Cook County,21.5
1400000US17031802506,Census Tract 8025.06; Cook County; Illinois,1634.0,83056.0,218,35.3,8025.06,Cook County,23.6
1400000US17031802605,Census Tract 8026.05; Cook County; Illinois,1815.0,119375.0,600,50.7,8026.05,Cook County,18.2
1400000US17031802608,Census Tract 8026.08; Cook County; Illinois,1564.0,90778.0,378,37.3,8026.08,Cook County,20.7
1400000US17031802609,Census Tract 8026.09; Cook County; Illinois,1500.0,68608.0,1663,30.5,8026.09,Cook County,26.2
1400000US17031802610,Census Tract 8026.10; Cook County; Illinois,1714.0,143500.0,24,87.5,8026.10,Cook County,14.3
1400000US17031802701,Census Tract 8027.01; Cook County; Illinois,1280.0,160658.0,163,16.6,8027.01,Cook County,9.6
1400000US17031802702,Census Tract 8027.02; Cook County; Illinois,433.0,94656.0,371,53.6,8027.02,Cook County,5.5
1400000US17031802801,Census Tract 8028.01; Cook County; Illinois,1449.0,138750.0,249,42.6,8028.01,Cook County,12.5
1400000US17031802802,Census Tract 8028.02; Cook County; Illinois,2217.0,118068.0,458,76.2,8028.02,Cook County,22.5
1400000US17031802900,Census Tract 8029; Cook County; Illinois,2862.0,179773.0,138,50.7,8029,Cook County,19.1
1400000US17031803005,Census Tract 8030.05; Cook County; Illinois,1439.0,133083.0,267,18.4,8030.05,Cook County,13.0
1400000US17031803007,Census Tract 8030.07; Cook County; Illinois,1996.0,91553.0,294,72.8,8030.07,Cook County,26.2
1400000US17031803008,Census Tract 8030.08; Cook County; Illinois,1560.0,173309.0,182,18.7,8030.08,Cook County,10.8
1400000US17031803010,Census Tract 8030.10; Cook County; Illinois,1700.0,119125.0,216,24.1,8030.10,Cook County,17.1
1400000US17031803012,Census Tract 8030.12; Cook County; Illinois,1763.0,85865.0,365,37.8,8030.12,Cook County,24.6
1400000US17031803013,Census Tract 8030.13; Cook County; Illinois,1536.0,104564.0,246,51.6,8030.13,Cook County,17.6
1400000US17031803014,Census Tract 8030.14; Cook County; Illinois,1367.0,83030.0,565,54.5,8030.14,Cook County,19.8
1400000US17031803015,Census Tract 8030.15; Cook County; Illinois,1382.0,108030.0,474,49.8,8030.15,Cook County,15.4
1400000US17031803016,Census Tract 8030.16; Cook County; Illinois,1932.0,133150.0,544,31.4,8030.16,Cook County,17.4
1400000US17031803017,Census Tract 8030.17; Cook County; Illinois,1745.0,108724.0,1074,26.4,8030.17,Cook County,19.3
1400000US17031803100,Census Tract 8031; Cook County; Illinois,2809.0,170089.0,82,54.9,8031,Cook County,19.8
1400000US17031803200,Census Tract 8032; Cook County; Illinois,1231.0,100422.0,352,68.2,8032,Cook County,14.7
1400000US17031803300,Census Tract 8033; Cook County; Illinois,1524.0,96587.0,1322,40.8,8033,Cook County,18.9
1400000US17031803400,Census Tract 8034; Cook County; Illinois,2323.0,134260.0,359,57.4,8034,Cook County,20.8
1400000US17031803500,Census Tract 8035; Cook County; Illinois,2170.0,131763.0,227,58.1,8035,Cook County,19.8
1400000US17031803603,Census Tract 8036.03; Cook County; Illinois,1466.0,174383.0,218,77.5,8036.03,Cook County,10.1
1400000US17031803604,Census Tract 8036.04; Cook County; Illinois,1415.0,87422.0,532,56.8,8036.04,Cook County,19.4
1400000US17031803605,Census Tract 8036.05; Cook County; Illinois,1346.0,111063.0,347,55.6,8036.05,Cook County,14.5
1400000US17031803607,Census Tract 8036.07; Cook County; Illinois,2702.0,125818.0,118,24.6,8036.07,Cook County,25.8
1400000US17031803608,Census Tract 8036.08; Cook County; Illinois,1858.0,108394.0,1630,55.2,8036.08,Cook County,20.6
1400000US17031803611,Census Tract 8036.11; Cook County; Illinois,1437.0,63639.0,863,76.8,8036.11,Cook County,27.1
1400000US17031803612,Census Tract 8036.12; Cook County; Illinois,1448.0,72603.0,1046,42.2,8036.12,Cook County,23.9
1400000US17031803613,Census Tract 8036.13; Cook County; Illinois,1256.0,64055.0,540,55.4,8036.13,Cook County,23.5
1400000US17031803614,Census Tract 8036.14; Cook County; Illinois,1336.0,63448.0,1223,46.4,8036.14,Cook County,25.3
1400000US17031803615,Census Tract 8036.15; Cook County; Illinois,1687.0,107941.0,575,31.0,8036.15,Cook County,18.8
1400000US17031803616,Census Tract 8036.16; Cook County; Illinois,1682.0,90347.0,686,56.4,8036.16,Cook County,22.3
1400000US17031803701,Census Tract 8037.01; Cook County; Illinois,1516.0,85433.0,514,49.6,8037.01,Cook County,21.3
1400000US17031803702,Census Tract 8037.02; Cook County; Illinois,1443.0,116569.0,859,33.1,8037.02,Cook County,14.9
1400000US17031803800,Census Tract 8038; Cook County; Illinois,2202.0,133380.0,303,18.5,8038,Cook County,19.8
1400000US17031803901,Census Tract 8039.01; Cook County; Illinois,1919.0,66466.0,785,39.9,8039.01,Cook County,34.6
